,file name,dpct snippet,manual snippets
168,../oneAPI-DirectProgramming-training/multimaterial/dpcpp/compact.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
                 cgh.parallel_for(
                     sycl::nd_range<3>(sycl::range<3>(blocks) *
                                           sycl::range<3>(threads),
                                       sycl::range<3>(threads)),
                     [=](sycl::nd_item<3> item_ct1) {
                             ccc_loop1(d_imaterial, d_nextfrac, d_rho_compact,
                                       d_rho_compact_list, d_Vf_compact_list,
                                       d_V, d_rho_ave_compact, sizex, sizey,
                                       d_mmc_index, item_ct1);
                     });
         });
","   q_ct1.submit([&](sycl::handler &cgh) {
     auto dpct_global_range = sycl::range<3>(blocks) * sycl::range<3>(threads);
     auto dpct_local_range = sycl::range<3>(threads);
 
     cgh.parallel_for(
         sycl::nd_range<3>(
             sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                            dpct_global_range.get(0)),
             sycl::range<3>(dpct_local_range.get(2), dpct_local_range.get(1),
                            dpct_local_range.get(0))),
         [=](sycl::nd_item<3> item_ct1) {
           ccc_loop1(d_imaterial, d_nextfrac, d_rho_compact, d_rho_compact_list,
                     d_Vf_compact_list, d_V, d_rho_ave_compact, sizex, sizey,
                     d_mmc_index, item_ct1);
         });
   });
"
169,../oneAPI-DirectProgramming-training/multimaterial/dpcpp/compact.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
                 cgh.parallel_for(
                     sycl::nd_range<3>(
                         sycl::range<3>(1, 1,
                                        (mmc_cells - 1) / (thx * thy) + 1) *
                             sycl::range<3>(1, 1, (thx * thy)),
                         sycl::range<3>(1, 1, (thx * thy))),
                     [=](sycl::nd_item<3> item_ct1) {
                             ccc_loop1_2(d_rho_compact_list, d_Vf_compact_list,
                                         d_V, d_rho_ave_compact, d_mmc_index,
                                         mmc_cells, d_mmc_i, d_mmc_j, sizex,
                                         sizey, item_ct1);
                     });
         });
","   q_ct1.submit([&](sycl::handler &cgh) {
     cgh.parallel_for(
         sycl::nd_range<3>(
             sycl::range<3>(1, 1, (mmc_cells - 1) / (thx * thy) + 1) *
                 sycl::range<3>(1, 1, (thx * thy)),
             sycl::range<3>(1, 1, (thx * thy))),
         [=](sycl::nd_item<3> item_ct1) {
           ccc_loop1_2(d_rho_compact_list, d_Vf_compact_list, d_V,
                       d_rho_ave_compact, d_mmc_index, mmc_cells, d_mmc_i,
                       d_mmc_j, sizex, sizey, item_ct1);
         });
   });
"
170,../oneAPI-DirectProgramming-training/multimaterial/dpcpp/compact.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
                 cgh.parallel_for(
                     sycl::nd_range<3>(sycl::range<3>(blocks) *
                                           sycl::range<3>(threads),
                                       sycl::range<3>(threads)),
                     [=](sycl::nd_item<3> item_ct1) {
                             ccc_loop2(d_imaterial, d_matids, d_nextfrac,
                                       d_rho_compact, d_rho_compact_list,
                                       d_t_compact, d_t_compact_list,
                                       d_Vf_compact_list, d_n, d_p_compact,
                                       d_p_compact_list, sizex, sizey,
                                       d_mmc_index, item_ct1);
                     });
         });
","   q_ct1.submit([&](sycl::handler &cgh) {
     auto dpct_global_range = sycl::range<3>(blocks) * sycl::range<3>(threads);
     auto dpct_local_range = sycl::range<3>(threads);
 
     cgh.parallel_for(
         sycl::nd_range<3>(
             sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                            dpct_global_range.get(0)),
             sycl::range<3>(dpct_local_range.get(2), dpct_local_range.get(1),
                            dpct_local_range.get(0))),
         [=](sycl::nd_item<3> item_ct1) {
           ccc_loop2(d_imaterial, d_matids, d_nextfrac, d_rho_compact,
                     d_rho_compact_list, d_t_compact, d_t_compact_list,
                     d_Vf_compact_list, d_n, d_p_compact, d_p_compact_list,
                     sizex, sizey, d_mmc_index, item_ct1);
         });
   });
"
171,../oneAPI-DirectProgramming-training/multimaterial/dpcpp/compact.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
                 cgh.parallel_for(
                     sycl::nd_range<3>(
                         sycl::range<3>(1, 1, (mm_len - 1) / (thx * thy) + 1) *
                             sycl::range<3>(1, 1, (thx * thy)),
                         sycl::range<3>(1, 1, (thx * thy))),
                     [=](sycl::nd_item<3> item_ct1) {
                             ccc_loop2_2(d_matids, d_rho_compact_list,
                                         d_t_compact_list, d_Vf_compact_list,
                                         d_n, d_p_compact_list, d_mmc_index,
                                         mm_len, item_ct1);
                     });
         });
","   q_ct1.submit([&](sycl::handler &cgh) {
     cgh.parallel_for(
         sycl::nd_range<3>(sycl::range<3>(1, 1, (mm_len - 1) / (thx * thy) + 1) *
                               sycl::range<3>(1, 1, (thx * thy)),
                           sycl::range<3>(1, 1, (thx * thy))),
         [=](sycl::nd_item<3> item_ct1) {
           ccc_loop2_2(d_matids, d_rho_compact_list, d_t_compact_list,
                       d_Vf_compact_list, d_n, d_p_compact_list, d_mmc_index,
                       mm_len, item_ct1);
         });
   });
"
172,../oneAPI-DirectProgramming-training/multimaterial/dpcpp/compact.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
                 cgh.parallel_for(
                     sycl::nd_range<3>(sycl::range<3>(blocks) *
                                           sycl::range<3>(threads),
                                       sycl::range<3>(threads)),
                     [=](sycl::nd_item<3> item_ct1) {
                             ccc_loop3(d_imaterial, d_nextfrac, d_matids,
                                       d_rho_compact, d_rho_compact_list,
                                       d_rho_mat_ave_compact,
                                       d_rho_mat_ave_compact_list, d_x, d_y,
                                       sizex, sizey, d_mmc_index, item_ct1);
                     });
         });
","   q_ct1.submit([&](sycl::handler &cgh) {
     auto dpct_global_range = sycl::range<3>(blocks) * sycl::range<3>(threads);
     auto dpct_local_range = sycl::range<3>(threads);
 
     cgh.parallel_for(
         sycl::nd_range<3>(
             sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                            dpct_global_range.get(0)),
             sycl::range<3>(dpct_local_range.get(2), dpct_local_range.get(1),
                            dpct_local_range.get(0))),
         [=](sycl::nd_item<3> item_ct1) {
           ccc_loop3(d_imaterial, d_nextfrac, d_matids, d_rho_compact,
                     d_rho_compact_list, d_rho_mat_ave_compact,
                     d_rho_mat_ave_compact_list, d_x, d_y, sizex, sizey,
                     d_mmc_index, item_ct1);
         });
   });
"
173,../oneAPI-DirectProgramming-training/murmurhash3/dpcpp/murmurhash3.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(gridDim * blockDim, blockDim),
                        [=](sycl::nd_item<3> item_ct1) {
                          MurmurHash3_x64_128_kernel(dev_keys, dev_length,
                                                     key_length, dev_out,
                                                     numKeys, item_ct1);
                        });
     });
","   q_ct1.submit([&](sycl::handler &cgh) {
     auto dpct_global_range = gridDim * blockDim;
 
     cgh.parallel_for(
         sycl::nd_range<3>(
             sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                            dpct_global_range.get(0)),
             sycl::range<3>(blockDim.get(2), blockDim.get(1), blockDim.get(0))),
         [=](sycl::nd_item<3> item_ct1) {
           MurmurHash3_x64_128_kernel(dev_keys, dev_length, key_length, dev_out,
                                      numKeys, item_ct1);
         });
   });
"
174,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   *pointsbitmap =
","   *pointsbitmap =
"
175,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
176,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
177,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
178,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
179,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
180,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
181,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
182,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"     /*
","     /*
"
183,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
184,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"     /*
","     /*
"
185,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
186,../oneAPI-DirectProgramming-training/nms/dpcpp/main.dp.cpp,"   /*
","   /*
"
187,../oneAPI-DirectProgramming-training/nn/dpcpp/nearestNeighbor.dp.cpp,"   q_ct1.submit([&](sycl::handler &cgh) {
     cgh.parallel_for(sycl::nd_range<3>(gridDim * blockDim, blockDim),
                      [=](sycl::nd_item<3> item_ct1) {
                        nn(numRecords, lat, lng, d_locations, d_distances,
                           item_ct1);
                      });
   });
","   q_ct1.submit([&](sycl::handler &cgh) {
     auto dpct_global_range = gridDim * blockDim;
 
     cgh.parallel_for(
         sycl::nd_range<3>(
             sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                            dpct_global_range.get(0)),
             sycl::range<3>(blockDim.get(2), blockDim.get(1), blockDim.get(0))),
         [=](sycl::nd_item<3> item_ct1) {
           nn(numRecords, lat, lng, d_locations, d_distances, item_ct1);
         });
   });
"
188,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier(sycl::access::fence_space::local_space);
"
189,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier(sycl::access::fence_space::local_space);
"
190,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier(sycl::access::fence_space::local_space);
"
191,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier(sycl::access::fence_space::local_space);
"
192,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"      item_ct1.barrier();
","     item_ct1.barrier(sycl::access::fence_space::local_space);
"
193,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier(sycl::access::fence_space::local_space);
"
194,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"      item_ct1.barrier();
","     item_ct1.barrier(sycl::access::fence_space::local_space);
"
195,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"    item_ct1.barrier();
","   item_ct1.barrier(sycl::access::fence_space::local_space);
"
196,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"    item_ct1.barrier();
","   item_ct1.barrier(sycl::access::fence_space::local_space);
"
197,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"    item_ct1.barrier();
","   item_ct1.barrier(sycl::access::fence_space::local_space);
"
198,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"       item_ct1.barrier();
","     item_ct1.barrier(sycl::access::fence_space::local_space);
"
199,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"       item_ct1.barrier();
","     item_ct1.barrier(sycl::access::fence_space::local_space);
"
200,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           input_itemsets_l_acc_ct1(
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
                               cgh);
 
       cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, global_work) *
                                              sycl::range<3>(1, 1, local_work),
                                          sycl::range<3>(1, 1, local_work)),
                        [=](sycl::nd_item<3> item_ct1) {
                          kernel1(d_input_itemsets, d_reference, offset_r,
                                  offset_c, max_cols, blk, penalty, item_ct1,
                                  input_itemsets_l_acc_ct1.get_pointer(),
                                  reference_l_acc_ct1.get_pointer());
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           input_itemsets_l_acc_ct1(
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
                               cgh);
 
       cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, global_work) *
                                              sycl::range<3>(1, 1, local_work),
                                          sycl::range<3>(1, 1, local_work)),
                        [=](sycl::nd_item<3> item_ct1) {
                          kernel1(d_input_itemsets, d_reference, offset_r,
                                  offset_c, max_cols, blk, penalty, item_ct1,
                                  input_itemsets_l_acc_ct1.get_pointer(),
                                  reference_l_acc_ct1.get_pointer());
                        });
     });
"
201,../oneAPI-DirectProgramming-training/nw/dpcpp/nw.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           input_itemsets_l_acc_ct1(
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
                               cgh);
 
       cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, global_work) *
                                              sycl::range<3>(1, 1, local_work),
                                          sycl::range<3>(1, 1, local_work)),
                        [=](sycl::nd_item<3> item_ct1) {
                          kernel2(d_input_itemsets, d_reference, block_width,
                                  offset_r, offset_c, max_cols, blk, penalty,
                                  item_ct1,
                                  input_itemsets_l_acc_ct1.get_pointer(),
                                  reference_l_acc_ct1.get_pointer());
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           input_itemsets_l_acc_ct1(
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
                               cgh);
 
       cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, global_work) *
                                              sycl::range<3>(1, 1, local_work),
                                          sycl::range<3>(1, 1, local_work)),
                        [=](sycl::nd_item<3> item_ct1) {
                          kernel2(d_input_itemsets, d_reference, block_width,
                                  offset_r, offset_c, max_cols, blk, penalty,
                                  item_ct1,
                                  input_itemsets_l_acc_ct1.get_pointer(),
                                  reference_l_acc_ct1.get_pointer());
                        });
     });
"
202,../oneAPI-DirectProgramming-training/page-rank/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, num_blocks) *
                                              sycl::range<3>(1, 1, block_size),
                                          sycl::range<3>(1, 1, block_size)),
                        [=](sycl::nd_item<3> item_ct1) {
                          map(d_pages, d_page_ranks, d_maps, d_noutlinks, n,
                              item_ct1);
                        });
     });
","   q_ct1.submit([&](sycl::handler &cgh) {
    cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, num_blocks) *
                                           sycl::range<3>(1, 1, block_size),
                                       sycl::range<3>(1, 1, block_size)),
                     [=](sycl::nd_item<3> item_ct1) {
                      map(d_pages, d_page_ranks, d_maps, d_noutlinks, n,
                          item_ct1);
                     });
   });
"
203,../oneAPI-DirectProgramming-training/page-rank/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, num_blocks) *
                                              sycl::range<3>(1, 1, block_size),
                                          sycl::range<3>(1, 1, block_size)),
                        [=](sycl::nd_item<3> item_ct1) {
                          reduce(d_page_ranks, d_maps, n, d_diffs, item_ct1);
                        });
     });
","   q_ct1.submit([&](sycl::handler &cgh) {
    cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, num_blocks) *
                                           sycl::range<3>(1, 1, block_size),
                                       sycl::range<3>(1, 1, block_size)),
                     [=](sycl::nd_item<3> item_ct1) {
                      reduce(d_page_ranks, d_maps, n, d_diffs, item_ct1);
                     });
   });
"
204,../oneAPI-DirectProgramming-training/pathfinder/dpcpp/main.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier();
"
205,../oneAPI-DirectProgramming-training/pathfinder/dpcpp/main.dp.cpp,"     item_ct1.barrier();
","     item_ct1.barrier();
"
206,../oneAPI-DirectProgramming-training/pathfinder/dpcpp/main.dp.cpp,"     item_ct1.barrier();
","     item_ct1.barrier();
"
207,../oneAPI-DirectProgramming-training/pathfinder/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           prev_acc_ct1(sycl::range<1>(250), cgh);
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           result_acc_ct1(sycl::range<1>(250), cgh);
 
       cgh.parallel_for(sycl::nd_range<3>(gridDim * blockDim, blockDim),
                        [=](sycl::nd_item<3> item_ct1) {
                          pathfinder(d_gpuWall, d_gpuSrc, d_gpuResult,
                                     d_outputBuffer, iteration, theHalo,
                                     borderCols, cols, t, item_ct1,
                                     prev_acc_ct1.get_pointer(),
                                     result_acc_ct1.get_pointer());
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           prev_acc_ct1(sycl::range<1>(250), cgh);
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           result_acc_ct1(sycl::range<1>(250), cgh);
 
       auto dpct_global_range = gridDim * blockDim;
 
       cgh.parallel_for(
           sycl::nd_range<3>(sycl::range<3>(dpct_global_range.get(2),
                                            dpct_global_range.get(1),
                                            dpct_global_range.get(0)),
                             sycl::range<3>(blockDim.get(2), blockDim.get(1),
                                            blockDim.get(0))),
           [=](sycl::nd_item<3> item_ct1) {
             pathfinder(d_gpuWall, d_gpuSrc, d_gpuResult, d_outputBuffer,
                        iteration, theHalo, borderCols, cols, t, item_ct1,
                        prev_acc_ct1.get_pointer(),
                        result_acc_ct1.get_pointer());
           });
     });
"
208,../oneAPI-DirectProgramming-training/popcount/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(grids * threads, threads),
                        [=](sycl::nd_item<3> item_ct1) {
                          pc1(d_data, d_result, length, item_ct1);
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       auto dpct_global_range = grids * threads;
 
       cgh.parallel_for(
           sycl::nd_range<3>(
               sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                              dpct_global_range.get(0)),
               sycl::range<3>(threads.get(2), threads.get(1), threads.get(0))),
           [=](sycl::nd_item<3> item_ct1) {
             pc1(d_data, d_result, length, item_ct1);
           });
     });
"
209,../oneAPI-DirectProgramming-training/popcount/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(grids * threads, threads),
                        [=](sycl::nd_item<3> item_ct1) {
                          pc2(d_data, d_result, length, item_ct1);
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       auto dpct_global_range = grids * threads;
 
       cgh.parallel_for(
           sycl::nd_range<3>(
               sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                              dpct_global_range.get(0)),
               sycl::range<3>(threads.get(2), threads.get(1), threads.get(0))),
           [=](sycl::nd_item<3> item_ct1) {
             pc2(d_data, d_result, length, item_ct1);
           });
     });
"
210,../oneAPI-DirectProgramming-training/popcount/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(grids * threads, threads),
                        [=](sycl::nd_item<3> item_ct1) {
                          pc3(d_data, d_result, length, item_ct1);
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       auto dpct_global_range = grids * threads;
 
       cgh.parallel_for(
           sycl::nd_range<3>(
               sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                              dpct_global_range.get(0)),
               sycl::range<3>(threads.get(2), threads.get(1), threads.get(0))),
           [=](sycl::nd_item<3> item_ct1) {
             pc3(d_data, d_result, length, item_ct1);
           });
     });
"
211,../oneAPI-DirectProgramming-training/popcount/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(grids * threads, threads),
                        [=](sycl::nd_item<3> item_ct1) {
                          pc4(d_data, d_result, length, item_ct1);
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       auto dpct_global_range = grids * threads;
 
       cgh.parallel_for(
           sycl::nd_range<3>(
               sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                              dpct_global_range.get(0)),
               sycl::range<3>(threads.get(2), threads.get(1), threads.get(0))),
           [=](sycl::nd_item<3> item_ct1) {
             pc4(d_data, d_result, length, item_ct1);
           });
     });
"
212,../oneAPI-DirectProgramming-training/popcount/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(grids * threads, threads),
                        [=](sycl::nd_item<3> item_ct1) {
                          pc5(d_data, d_result, length, item_ct1);
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       auto dpct_global_range = grids * threads;
 
       cgh.parallel_for(
           sycl::nd_range<3>(
               sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                              dpct_global_range.get(0)),
               sycl::range<3>(threads.get(2), threads.get(1), threads.get(0))),
           [=](sycl::nd_item<3> item_ct1) {
             pc5(d_data, d_result, length, item_ct1);
           });
     });
"
213,../oneAPI-DirectProgramming-training/qtclustering/dpcpp/QTC.dp.cpp,"   q_ct1.submit([&](sycl::handler &cgh) {
     cgh.parallel_for(
         sycl::nd_range<3>(sycl::range<3>(1, 1, thread_block_count) *
                               sycl::range<3>(1, 1, tpb),
                           sycl::range<3>(1, 1, tpb)),
         [=](sycl::nd_item<3> item_ct1) {
           compute_degrees((int *)indr_mtrx, (int *)degrees, point_count,
                           max_degree, item_ct1);
         });
   });
","    q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(
           sycl::nd_range<3>(sycl::range<3>(1, 1, thread_block_count) *
                                 sycl::range<3>(1, 1, tpb),
                             sycl::range<3>(1, 1, tpb)),
           [=](sycl::nd_item<3> item_ct1) {
              compute_degrees((int *)indr_mtrx, (int *)degrees, point_count,
                              max_degree, item_ct1);
           });
    });
"
214,../oneAPI-DirectProgramming-training/qtclustering/dpcpp/QTC.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<float, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           dist_array_acc_ct1(sycl::range<1>(64 /*THREADSPERBLOCK*/), cgh);
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           point_index_array_acc_ct1(sycl::range<1>(64 /*THREADSPERBLOCK*/),
                                     cgh);
 
       cgh.parallel_for(
           sycl::nd_range<3>(sycl::range<3>(1, 1, thread_block_count) *
                                 sycl::range<3>(1, 1, tpb),
                             sycl::range<3>(1, 1, tpb)),
           [=](sycl::nd_item<3> item_ct1) {
             QTC_device((float *)distance_matrix, (char *)Ai_mask,
                        (char *)clustered_pnts_mask, (int *)indr_mtrx,
                        (int *)cardnl, (int *)ungrpd_pnts_indr,
                        (float *)dist_to_clust, (int *)degrees, point_count,
                        max_point_count, max_degree, threshold, cwrank,
                        active_node_count, total_thread_block_count, item_ct1,
                        dist_array_acc_ct1.get_pointer(),
                        point_index_array_acc_ct1.get_pointer());
           });
     });
","       q_ct1.submit([&](sycl::handler &cgh) {
          sycl::accessor<float, 1, sycl::access::mode::read_write,
                         sycl::access::target::local>
          sycl::accessor<int, 1, sycl::access::mode::read_write,
                         sycl::access::target::local>
                                        cgh);
 
          cgh.parallel_for(
              sycl::nd_range<3>(sycl::range<3>(1, 1, thread_block_count) *
                                    sycl::range<3>(1, 1, tpb),
                                sycl::range<3>(1, 1, tpb)),
              [=](sycl::nd_item<3> item_ct1) {
                 QTC_device((float *)distance_matrix, (char *)Ai_mask,
                            (char *)clustered_pnts_mask, (int *)indr_mtrx,
                            (int *)cardnl, (int *)ungrpd_pnts_indr,
                            (float *)dist_to_clust, (int *)degrees, point_count,
                            max_point_count, max_degree, threshold, cwrank,
                            active_node_count, total_thread_block_count,
                            item_ct1, dist_array_acc_ct1.get_pointer(),
                            point_index_array_acc_ct1.get_pointer());
              });
       });
"
215,../oneAPI-DirectProgramming-training/qtclustering/dpcpp/QTC.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<float, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           dist_array_acc_ct1(sycl::range<1>(64 /*THREADSPERBLOCK*/), cgh);
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           point_index_array_acc_ct1(sycl::range<1>(64 /*THREADSPERBLOCK*/),
                                     cgh);
       sycl::accessor<int, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           tmp_pnts_acc_ct1(sycl::range<1>(64 /*THREADSPERBLOCK*/), cgh);
       sycl::accessor<int, 0, sycl::access::mode::read_write,
                      sycl::access::target::local>
           cnt_sh_acc_ct1(cgh);
       sycl::accessor<bool, 0, sycl::access::mode::read_write,
                      sycl::access::target::local>
           flag_sh_acc_ct1(cgh);
 
       cgh.parallel_for(
           sycl::nd_range<3>(sycl::range<3>(1, 1, tpb),
                             sycl::range<3>(1, 1, tpb)),
           [=](sycl::nd_item<3> item_ct1) {
             trim_ungrouped_pnts_indr_array(
                 winner_index, (int *)ungrpd_pnts_indr, (float *)distance_matrix,
                 (int *)result, (char *)Ai_mask, (char *)clustered_pnts_mask,
                 (int *)indr_mtrx, (int *)cardnl, (float *)dist_to_clust,
                 (int *)degrees, point_count, max_point_count, max_degree,
                 threshold, item_ct1, dist_array_acc_ct1.get_pointer(),
                 point_index_array_acc_ct1.get_pointer(),
                 tmp_pnts_acc_ct1.get_pointer(), cnt_sh_acc_ct1.get_pointer(),
                 flag_sh_acc_ct1.get_pointer());
           });
     });
","       q_ct1.submit([&](sycl::handler &cgh) {
          sycl::accessor<float, 1, sycl::access::mode::read_write,
                         sycl::access::target::local>
          sycl::accessor<int, 1, sycl::access::mode::read_write,
                         sycl::access::target::local>
                                        cgh);
          sycl::accessor<int, 1, sycl::access::mode::read_write,
                         sycl::access::target::local>
          sycl::accessor<int, 0, sycl::access::mode::read_write,
                         sycl::access::target::local>
              cnt_sh_acc_ct1(cgh);
          sycl::accessor<bool, 0, sycl::access::mode::read_write,
                         sycl::access::target::local>
              flag_sh_acc_ct1(cgh);
 
          cgh.parallel_for(
              sycl::nd_range<3>(sycl::range<3>(1, 1, tpb),
                                sycl::range<3>(1, 1, tpb)),
              [=](sycl::nd_item<3> item_ct1) {
                 trim_ungrouped_pnts_indr_array(
                     winner_index, (int *)ungrpd_pnts_indr,
                     (float *)distance_matrix, (int *)result, (char *)Ai_mask,
                     (char *)clustered_pnts_mask, (int *)indr_mtrx,
                     (int *)cardnl, (float *)dist_to_clust, (int *)degrees,
                     point_count, max_point_count, max_degree, threshold,
                     item_ct1, dist_array_acc_ct1.get_pointer(),
                     point_index_array_acc_ct1.get_pointer(),
                     tmp_pnts_acc_ct1.get_pointer(),
                     cnt_sh_acc_ct1.get_pointer(),
                     flag_sh_acc_ct1.get_pointer());
              });
       });
"
